"date","state","fips","cases","deaths","new_cases","new_deaths","days_since_death10","days_since_case100"
2020-04-14,"Utah",49,2420,19,52,1,8,25
2020-04-15,"Utah",49,2549,20,129,1,9,26
2020-04-16,"Utah",49,2687,21,138,1,10,27
2020-04-17,"Utah",49,2813,23,126,2,11,28
2020-04-18,"Utah",49,2942,25,129,2,12,29
2020-04-19,"Utah",49,3071,27,129,2,13,30
2020-04-20,"Utah",49,3213,28,142,1,14,31
2020-04-21,"Utah",49,3301,32,88,4,15,32
2020-04-22,"Utah",49,3451,34,150,2,16,33
2020-04-23,"Utah",49,3621,35,170,1,17,34
2020-04-24,"Utah",49,3782,39,161,4,18,35
2020-04-25,"Utah",49,3950,41,168,2,19,36
2020-04-26,"Utah",49,4123,41,173,0,20,37
2020-04-27,"Utah",49,4236,41,113,0,21,38
2020-04-28,"Utah",49,4343,45,107,4,22,39
2020-04-29,"Utah",49,4499,45,156,0,23,40
2020-04-30,"Utah",49,4672,46,173,1,24,41
2020-05-01,"Utah",49,4829,46,157,0,25,42
2020-05-02,"Utah",49,4981,49,152,3,26,43
2020-05-03,"Utah",49,5175,50,194,1,27,44
2020-05-04,"Utah",49,5326,50,151,0,28,45
2020-05-05,"Utah",49,5449,56,123,6,29,46
2020-05-06,"Utah",49,5605,59,156,3,30,47
2020-05-07,"Utah",49,5724,61,119,2,31,48
2020-05-08,"Utah",49,5919,61,195,0,32,49
2020-05-09,"Utah",49,6103,66,184,5,33,50
2020-05-10,"Utah",49,6251,67,148,1,34,51
2020-05-11,"Utah",49,6364,68,113,1,35,52
2020-05-12,"Utah",49,6454,73,90,5,36,53
2020-05-13,"Utah",49,6624,76,170,3,37,54
2020-05-14,"Utah",49,6760,76,136,0,38,55
2020-05-15,"Utah",49,6930,77,170,1,39,56
2020-05-16,"Utah",49,7068,78,138,1,40,57
2020-05-17,"Utah",49,7238,80,170,2,41,58
2020-05-18,"Utah",49,7384,80,146,0,42,59
2020-05-19,"Utah",49,7530,88,146,8,43,60
2020-05-20,"Utah",49,7717,90,187,2,44,61
2020-05-21,"Utah",49,7876,92,159,2,45,62
2020-05-22,"Utah",49,8057,93,181,1,46,63
2020-05-23,"Utah",49,8260,97,203,4,47,64
2020-05-24,"Utah",49,8392,97,132,0,48,65
2020-05-25,"Utah",49,8521,98,129,1,49,66
2020-05-26,"Utah",49,8622,101,101,3,50,67
2020-05-27,"Utah",49,8710,105,88,4,51,68
2020-05-28,"Utah",49,8953,106,243,1,52,69
2020-05-29,"Utah",49,9282,107,329,1,53,70
2020-05-30,"Utah",49,9551,112,269,5,54,71
2020-05-31,"Utah",49,9829,113,278,1,55,72
2020-06-01,"Utah",49,10026,113,197,0,56,73
2020-06-02,"Utah",49,10237,113,211,0,57,74
2020-06-03,"Utah",49,10558,117,321,4,58,75
2020-06-04,"Utah",49,10858,117,300,0,59,76
2020-06-05,"Utah",49,11344,120,486,3,60,77
2020-06-06,"Utah",49,11866,121,522,1,61,78
2020-06-07,"Utah",49,12084,121,218,0,62,79
2020-06-08,"Utah",49,12378,124,294,3,63,80
2020-06-09,"Utah",49,12639,127,261,3,64,81
2020-06-10,"Utah",49,12982,128,343,1,65,82
2020-06-11,"Utah",49,13366,131,384,3,66,83
2020-06-12,"Utah",49,13681,139,315,8,67,84
2020-06-13,"Utah",49,14061,139,380,0,68,85
2020-06-14,"Utah",49,14313,139,252,0,69,86
2020-06-15,"Utah",49,14757,143,444,4,70,87
2020-06-16,"Utah",49,15077,145,320,2,71,88
2020-06-17,"Utah",49,15464,149,387,4,72,89
2020-06-18,"Utah",49,16015,152,551,3,73,90
2020-06-19,"Utah",49,16585,155,570,3,74,91
2020-06-20,"Utah",49,17173,155,588,0,75,92
2020-06-21,"Utah",49,17567,158,394,3,76,93
2020-06-22,"Utah",49,18035,158,468,0,77,94
2020-06-23,"Utah",49,18454,163,419,5,78,95
2020-06-24,"Utah",49,18915,163,461,0,79,96
2020-06-25,"Utah",49,19544,164,629,1,80,97
2020-06-26,"Utah",49,20218,166,674,2,81,98
2020-06-27,"Utah",49,20735,167,517,1,82,99
2020-06-28,"Utah",49,21155,167,420,0,83,100
2020-06-29,"Utah",49,21818,168,663,1,84,101
2020-06-30,"Utah",49,22364,172,546,4,85,102
2020-07-01,"Utah",49,22864,173,500,1,86,103
2020-07-02,"Utah",49,23466,176,602,3,87,104
2020-07-03,"Utah",49,24070,181,604,5,88,105
2020-07-04,"Utah",49,24717,181,647,0,89,106
2020-07-05,"Utah",49,25005,184,288,3,90,107
2020-07-06,"Utah",49,25653,190,648,6,91,108
2020-07-07,"Utah",49,26203,194,550,4,92,109
2020-07-08,"Utah",49,26921,201,718,7,93,110
2020-07-09,"Utah",49,27632,205,711,4,94,111
2020-07-10,"Utah",49,28452,207,820,2,95,112
2020-07-11,"Utah",49,29071,212,619,5,96,113
2020-07-12,"Utah",49,29552,215,481,3,97,114
2020-07-13,"Utah",49,30282,216,730,1,98,115
2020-07-14,"Utah",49,30774,226,492,10,99,116
2020-07-15,"Utah",49,31228,233,454,7,100,117
2020-07-16,"Utah",49,31908,234,680,1,101,118
2020-07-17,"Utah",49,32572,238,664,4,102,119
2020-07-18,"Utah",49,33430,243,858,5,103,120
2020-07-19,"Utah",49,34117,243,687,0,104,121
2020-07-20,"Utah",49,34526,249,409,6,105,122
2020-07-21,"Utah",49,35089,255,563,6,106,123
2020-07-22,"Utah",49,35677,262,588,7,107,124
2020-07-23,"Utah",49,36178,271,501,9,108,125
2020-07-24,"Utah",49,37063,277,885,6,109,126
2020-07-25,"Utah",49,37623,278,560,1,110,127
2020-07-26,"Utah",49,37973,278,350,0,111,128
2020-07-27,"Utah",49,38439,285,466,7,112,129
2020-07-28,"Utah",49,38877,290,438,5,113,130
2020-07-29,"Utah",49,39339,297,462,7,114,131
2020-07-30,"Utah",49,39714,303,375,6,115,132
2020-07-31,"Utah",49,40258,308,544,5,116,133
2020-08-01,"Utah",49,40754,312,496,4,117,134
2020-08-02,"Utah",49,41175,313,421,1,118,135
2020-08-03,"Utah",49,41571,317,396,4,119,136
2020-08-04,"Utah",49,42018,324,447,7,120,137
2020-08-05,"Utah",49,42478,330,460,6,121,138
2020-08-06,"Utah",49,43032,332,554,2,122,139
2020-08-07,"Utah",49,43530,337,498,5,123,140
2020-08-08,"Utah",49,43821,336,291,0,124,141
2020-08-09,"Utah",49,44130,337,309,1,125,142
2020-08-10,"Utah",49,44487,346,357,9,126,143
2020-08-11,"Utah",49,44836,350,349,4,127,144
2020-08-12,"Utah",49,45181,355,345,5,128,145
2020-08-13,"Utah",49,45537,358,356,3,129,146
2020-08-14,"Utah",49,46048,362,511,4,130,147
2020-08-15,"Utah",49,46413,364,365,2,131,148
2020-08-16,"Utah",49,46652,364,239,0,132,149
2020-08-17,"Utah",49,46936,366,284,2,133,150
2020-08-18,"Utah",49,47285,372,349,6,134,151
2020-08-19,"Utah",49,47647,379,362,7,135,152
2020-08-20,"Utah",49,48103,384,456,5,136,153
2020-08-21,"Utah",49,48616,385,513,1,137,154
2020-08-22,"Utah",49,48950,387,334,2,138,155
2020-08-23,"Utah",49,49125,387,175,0,139,156
2020-08-24,"Utah",49,49451,391,326,4,140,157
2020-08-25,"Utah",49,49870,398,419,7,141,158
2020-08-26,"Utah",49,50298,404,428,6,142,159
2020-08-27,"Utah",49,50668,404,370,0,143,160
2020-08-28,"Utah",49,51071,408,403,4,144,161
2020-08-29,"Utah",49,51486,408,415,0,145,162
2020-08-30,"Utah",49,51854,408,368,0,146,163
2020-08-31,"Utah",49,52166,409,312,1,147,164
2020-09-01,"Utah",49,52505,410,339,1,148,165
2020-09-02,"Utah",49,52950,414,445,4,149,166
2020-09-03,"Utah",49,53412,416,462,2,150,167
2020-09-04,"Utah",49,53940,420,528,4,151,168
2020-09-05,"Utah",49,54364,421,424,1,152,169
2020-09-06,"Utah",49,54660,423,296,2,153,170
2020-09-07,"Utah",49,55052,424,392,1,154,171
2020-09-08,"Utah",49,55424,426,372,2,155,172
2020-09-09,"Utah",49,55730,428,306,2,156,173
2020-09-10,"Utah",49,56182,431,452,3,157,174
2020-09-11,"Utah",49,56789,433,607,2,158,175
2020-09-12,"Utah",49,57276,434,487,1,159,176
2020-09-13,"Utah",49,57892,434,616,0,160,177
2020-09-14,"Utah",49,58451,436,559,2,161,178
2020-09-15,"Utah",49,59017,436,566,0,162,179
2020-09-16,"Utah",49,59770,437,753,1,163,180
2020-09-17,"Utah",49,60662,437,892,0,164,181
2020-09-18,"Utah",49,61786,437,1124,0,165,182
2020-09-19,"Utah",49,62893,440,1107,3,166,183
2020-09-20,"Utah",49,63774,440,881,0,167,184
2020-09-21,"Utah",49,64404,441,630,1,168,185
2020-09-22,"Utah",49,65058,443,654,2,169,186
2020-09-23,"Utah",49,65948,444,890,1,170,187
2020-09-24,"Utah",49,67167,444,1219,0,171,188
2020-09-25,"Utah",49,68537,448,1370,4,172,189
2020-09-26,"Utah",49,69556,448,1019,0,173,190
2020-09-27,"Utah",49,70616,453,1060,5,174,191
2020-09-28,"Utah",49,71442,453,826,0,175,192
2020-09-29,"Utah",49,72136,457,694,4,176,193
2020-09-30,"Utah",49,73053,460,917,3,177,194
2020-10-01,"Utah",49,74099,460,1046,0,178,195
2020-10-02,"Utah",49,75175,474,1076,14,179,196
2020-10-03,"Utah",49,76231,476,1056,2,180,197
2020-10-04,"Utah",49,77618,478,1387,2,181,198
2020-10-05,"Utah",49,78733,483,1115,5,182,199
2020-10-06,"Utah",49,79449,489,716,6,183,200
2020-10-07,"Utah",49,80522,499,1073,10,184,201
2020-10-08,"Utah",49,81975,504,1453,5,185,202
2020-10-09,"Utah",49,83307,508,1332,4,186,203
2020-10-10,"Utah",49,84697,512,1390,4,187,204
2020-03-07,"Vermont",50,1,0,1,0,0,0
2020-03-08,"Vermont",50,1,0,0,0,0,0
2020-03-09,"Vermont",50,1,0,0,0,0,0
2020-03-10,"Vermont",50,1,0,0,0,0,0
2020-03-11,"Vermont",50,2,0,1,0,0,0
2020-03-12,"Vermont",50,2,0,0,0,0,0
2020-03-13,"Vermont",50,2,0,0,0,0,0
2020-03-14,"Vermont",50,5,0,3,0,0,0
2020-03-15,"Vermont",50,8,0,3,0,0,0
2020-03-16,"Vermont",50,12,0,4,0,0,0
2020-03-17,"Vermont",50,14,0,2,0,0,0
2020-03-18,"Vermont",50,19,0,5,0,0,0
2020-03-19,"Vermont",50,22,2,3,2,0,0
2020-03-20,"Vermont",50,29,2,7,0,0,0
2020-03-21,"Vermont",50,49,2,20,0,0,0
2020-03-22,"Vermont",50,52,2,3,0,0,0
2020-03-23,"Vermont",50,75,2,23,0,0,0
2020-03-24,"Vermont",50,95,7,20,5,0,0
2020-03-25,"Vermont",50,123,8,28,1,0,0
2020-03-26,"Vermont",50,158,9,35,1,0,1
2020-03-27,"Vermont",50,184,10,26,1,0,2
2020-03-28,"Vermont",50,211,12,27,2,1,3
2020-03-29,"Vermont",50,235,12,24,0,2,4
2020-03-30,"Vermont",50,256,12,21,0,3,5
2020-03-31,"Vermont",50,293,13,37,1,4,6
2020-04-01,"Vermont",50,321,16,28,3,5,7
2020-04-02,"Vermont",50,338,17,17,1,6,8
2020-04-03,"Vermont",50,389,17,51,0,7,9
2020-04-04,"Vermont",50,461,20,72,3,8,10
2020-04-05,"Vermont",50,512,22,51,2,9,11
2020-04-06,"Vermont",50,543,23,31,1,10,12
2020-04-07,"Vermont",50,575,23,32,0,11,13
2020-04-08,"Vermont",50,605,23,30,0,12,14
2020-04-09,"Vermont",50,628,23,23,0,13,15
2020-04-10,"Vermont",50,679,24,51,1,14,16
2020-04-11,"Vermont",50,711,24,32,0,15,17
2020-04-12,"Vermont",50,727,26,16,2,16,18
2020-04-13,"Vermont",50,748,27,21,1,17,19
2020-04-14,"Vermont",50,752,28,4,1,18,20
2020-04-15,"Vermont",50,759,29,7,1,19,21
2020-04-16,"Vermont",50,768,34,9,5,20,22
2020-04-17,"Vermont",50,779,34,11,0,21,23
2020-04-18,"Vermont",50,803,36,24,2,22,24
2020-04-19,"Vermont",50,812,36,9,0,23,25
2020-04-20,"Vermont",50,816,37,4,1,24,26
2020-04-21,"Vermont",50,818,39,2,2,25,27
2020-04-22,"Vermont",50,823,39,5,0,26,28
2020-04-23,"Vermont",50,825,42,2,3,27,29
2020-04-24,"Vermont",50,827,43,2,1,28,30
2020-04-25,"Vermont",50,843,45,16,2,29,31
2020-04-26,"Vermont",50,851,45,8,0,30,32
2020-04-27,"Vermont",50,855,46,4,1,31,33
2020-04-28,"Vermont",50,862,46,7,0,32,34
2020-04-29,"Vermont",50,862,46,0,0,33,35
2020-04-30,"Vermont",50,866,48,4,2,34,36
2020-05-01,"Vermont",50,879,49,13,1,35,37
2020-05-02,"Vermont",50,886,50,7,1,36,38
2020-05-03,"Vermont",50,897,52,11,2,37,39
2020-05-04,"Vermont",50,902,52,5,0,38,40
2020-05-05,"Vermont",50,907,52,5,0,39,41
2020-05-06,"Vermont",50,908,52,1,0,40,42
2020-05-07,"Vermont",50,916,53,8,1,41,43
2020-05-08,"Vermont",50,919,53,3,0,42,44
2020-05-09,"Vermont",50,921,53,2,0,43,45
2020-05-10,"Vermont",50,926,53,5,0,44,46
2020-05-11,"Vermont",50,926,53,0,0,45,47
2020-05-12,"Vermont",50,927,53,1,0,46,48
2020-05-13,"Vermont",50,929,53,2,0,47,49
2020-05-14,"Vermont",50,932,53,3,0,48,50
2020-05-15,"Vermont",50,933,53,1,0,49,51
2020-05-16,"Vermont",50,934,53,1,0,50,52
2020-05-17,"Vermont",50,940,54,6,1,51,53
2020-05-18,"Vermont",50,940,54,0,0,52,54
2020-05-19,"Vermont",50,944,54,4,0,53,55
2020-05-20,"Vermont",50,944,54,0,0,54,56
2020-05-21,"Vermont",50,950,54,6,0,55,57
2020-05-22,"Vermont",50,952,54,2,0,56,58
2020-05-23,"Vermont",50,954,54,2,0,57,59
2020-05-24,"Vermont",50,956,54,2,0,58,60
2020-05-25,"Vermont",50,962,54,6,0,59,61
2020-05-26,"Vermont",50,967,54,5,0,60,62
2020-05-27,"Vermont",50,971,54,4,0,61,63
2020-05-28,"Vermont",50,974,55,3,1,62,64
2020-05-29,"Vermont",50,975,55,1,0,63,65
2020-05-30,"Vermont",50,977,55,2,0,64,66
2020-05-31,"Vermont",50,981,55,4,0,65,67
2020-06-01,"Vermont",50,983,55,2,0,66,68
2020-06-02,"Vermont",50,988,55,5,0,67,69
2020-06-03,"Vermont",50,990,55,2,0,68,70
2020-06-04,"Vermont",50,1026,55,36,0,69,71
2020-06-05,"Vermont",50,1027,55,1,0,70,72
2020-06-06,"Vermont",50,1046,55,19,0,71,73
2020-06-07,"Vermont",50,1063,55,17,0,72,74
2020-06-08,"Vermont",50,1075,55,12,0,73,75
2020-06-09,"Vermont",50,1084,55,9,0,74,76
2020-06-10,"Vermont",50,1095,55,11,0,75,77
2020-06-11,"Vermont",50,1110,55,15,0,76,78
2020-06-12,"Vermont",50,1119,55,9,0,77,79
2020-06-13,"Vermont",50,1125,55,6,0,78,80
2020-06-14,"Vermont",50,1127,55,2,0,79,81
2020-06-15,"Vermont",50,1130,55,3,0,80,82
2020-06-16,"Vermont",50,1130,55,0,0,81,83
2020-06-17,"Vermont",50,1130,55,0,0,82,84
2020-06-18,"Vermont",50,1135,56,5,1,83,85
2020-06-19,"Vermont",50,1144,56,9,0,84,86
2020-06-20,"Vermont",50,1147,56,3,0,85,87
2020-06-21,"Vermont",50,1159,56,12,0,86,88
2020-06-22,"Vermont",50,1163,56,4,0,87,89
2020-06-23,"Vermont",50,1164,56,1,0,88,90
2020-06-24,"Vermont",50,1184,56,20,0,89,91
2020-06-25,"Vermont",50,1191,56,7,0,90,92
2020-06-26,"Vermont",50,1198,56,7,0,91,93
2020-06-27,"Vermont",50,1200,56,2,0,92,94
2020-06-28,"Vermont",50,1202,56,2,0,93,95
2020-06-29,"Vermont",50,1208,56,6,0,94,96
2020-06-30,"Vermont",50,1208,56,0,0,95,97
2020-07-01,"Vermont",50,1210,56,2,0,96,98
2020-07-02,"Vermont",50,1227,56,17,0,97,99
2020-07-03,"Vermont",50,1236,56,9,0,98,100
2020-07-04,"Vermont",50,1238,56,2,0,99,101
2020-07-05,"Vermont",50,1249,56,11,0,100,102
2020-07-06,"Vermont",50,1251,56,2,0,101,103
2020-07-07,"Vermont",50,1254,56,3,0,102,104
2020-07-08,"Vermont",50,1256,56,2,0,103,105
2020-07-09,"Vermont",50,1272,56,16,0,104,106
2020-07-10,"Vermont",50,1277,56,5,0,105,107
2020-07-11,"Vermont",50,1283,56,6,0,106,108
2020-07-12,"Vermont",50,1296,56,13,0,107,109
2020-07-13,"Vermont",50,1301,56,5,0,108,110
2020-07-14,"Vermont",50,1305,56,4,0,109,111
2020-07-15,"Vermont",50,1318,56,13,0,110,112
2020-07-16,"Vermont",50,1325,56,7,0,111,113
2020-07-17,"Vermont",50,1334,56,9,0,112,114
2020-07-18,"Vermont",50,1338,56,4,0,113,115
2020-07-19,"Vermont",50,1350,56,12,0,114,116
2020-07-20,"Vermont",50,1360,56,10,0,115,117
2020-07-21,"Vermont",50,1366,56,6,0,116,118
2020-07-22,"Vermont",50,1366,56,0,0,117,119
2020-07-23,"Vermont",50,1377,56,11,0,118,120
2020-07-24,"Vermont",50,1385,56,8,0,119,121
2020-07-25,"Vermont",50,1396,56,11,0,120,122
2020-07-26,"Vermont",50,1400,56,4,0,121,123
2020-07-27,"Vermont",50,1402,56,2,0,122,124
2020-07-28,"Vermont",50,1405,56,3,0,123,125
2020-07-29,"Vermont",50,1406,56,1,0,124,126
2020-07-30,"Vermont",50,1407,57,1,1,125,127
2020-07-31,"Vermont",50,1414,57,7,0,126,128
2020-08-01,"Vermont",50,1421,57,7,0,127,129
2020-08-02,"Vermont",50,1426,57,5,0,128,130
2020-08-03,"Vermont",50,1427,57,1,0,129,131
2020-08-04,"Vermont",50,1431,57,4,0,130,132
2020-08-05,"Vermont",50,1436,57,5,0,131,133
2020-08-06,"Vermont",50,1445,58,9,1,132,134
2020-08-07,"Vermont",50,1448,58,3,0,133,135
2020-08-08,"Vermont",50,1454,58,6,0,134,136
2020-08-09,"Vermont",50,1459,58,5,0,135,137
2020-08-10,"Vermont",50,1462,58,3,0,136,138
2020-08-11,"Vermont",50,1472,58,10,0,137,139
2020-08-12,"Vermont",50,1478,58,6,0,138,140
2020-08-13,"Vermont",50,1484,58,6,0,139,141
2020-08-14,"Vermont",50,1501,58,17,0,140,142
2020-08-15,"Vermont",50,1509,58,8,0,141,143
2020-08-16,"Vermont",50,1515,58,6,0,142,144
2020-08-17,"Vermont",50,1527,58,12,0,143,145
2020-08-18,"Vermont",50,1530,58,3,0,144,146
2020-08-19,"Vermont",50,1533,58,3,0,145,147
2020-08-20,"Vermont",50,1537,58,4,0,146,148
2020-08-21,"Vermont",50,1541,58,4,0,147,149
2020-08-22,"Vermont",50,1553,58,12,0,148,150
2020-08-23,"Vermont",50,1557,58,4,0,149,151
2020-08-24,"Vermont",50,1566,58,9,0,150,152
2020-08-25,"Vermont",50,1572,58,6,0,151,153
2020-08-26,"Vermont",50,1577,58,5,0,152,154
2020-08-27,"Vermont",50,1586,58,9,0,153,155
2020-08-28,"Vermont",50,1589,58,3,0,154,156
2020-08-29,"Vermont",50,1605,58,16,0,155,157
2020-08-30,"Vermont",50,1616,58,11,0,156,158
2020-08-31,"Vermont",50,1624,58,8,0,157,159
2020-09-01,"Vermont",50,1635,58,11,0,158,160
2020-09-02,"Vermont",50,1637,58,2,0,159,161
2020-09-03,"Vermont",50,1637,58,0,0,160,162
2020-09-04,"Vermont",50,1642,58,5,0,161,163
2020-09-05,"Vermont",50,1647,58,5,0,162,164
2020-09-06,"Vermont",50,1648,58,1,0,163,165
2020-09-07,"Vermont",50,1651,58,3,0,164,166
2020-09-08,"Vermont",50,1654,58,3,0,165,167
2020-09-09,"Vermont",50,1656,58,2,0,166,168
2020-09-10,"Vermont",50,1661,58,5,0,167,169
2020-09-11,"Vermont",50,1668,58,7,0,168,170
2020-09-12,"Vermont",50,1677,58,9,0,169,171
2020-09-13,"Vermont",50,1684,58,7,0,170,172
2020-09-14,"Vermont",50,1696,58,12,0,171,173
2020-09-15,"Vermont",50,1702,58,6,0,172,174
2020-09-16,"Vermont",50,1702,58,0,0,173,175
2020-09-17,"Vermont",50,1705,58,3,0,174,176
2020-09-18,"Vermont",50,1706,58,1,0,175,177
2020-09-19,"Vermont",50,1710,58,4,0,176,178
2020-09-20,"Vermont",50,1715,58,5,0,177,179
2020-09-21,"Vermont",50,1719,58,4,0,178,180
2020-09-22,"Vermont",50,1721,58,2,0,179,181
2020-09-23,"Vermont",50,1722,58,1,0,180,182
2020-09-24,"Vermont",50,1724,58,2,0,181,183
2020-09-25,"Vermont",50,1731,58,7,0,182,184
2020-09-26,"Vermont",50,1739,58,8,0,183,185
2020-09-27,"Vermont",50,1742,58,3,0,184,186
2020-09-28,"Vermont",50,1745,58,3,0,185,187
2020-09-29,"Vermont",50,1749,58,4,0,186,188
2020-09-30,"Vermont",50,1752,58,3,0,187,189
2020-10-01,"Vermont",50,1755,58,3,0,188,190
2020-10-02,"Vermont",50,1768,58,13,0,189,191
2020-10-03,"Vermont",50,1778,58,10,0,190,192
2020-10-04,"Vermont",50,1785,58,7,0,191,193
2020-10-05,"Vermont",50,1817,58,32,0,192,194
2020-10-06,"Vermont",50,1821,58,4,0,193,195
2020-10-07,"Vermont",50,1827,58,6,0,194,196
2020-10-08,"Vermont",50,1838,58,11,0,195,197
2020-10-09,"Vermont",50,1846,58,8,0,196,198
2020-10-10,"Vermont",50,1857,58,11,0,197,199
2020-03-14,"Virgin Islands",78,1,0,1,0,0,0
2020-03-15,"Virgin Islands",78,1,0,0,0,0,0
2020-03-16,"Virgin Islands",78,2,0,1,0,0,0
2020-03-17,"Virgin Islands",78,2,0,0,0,0,0
2020-03-18,"Virgin Islands",78,3,0,1,0,0,0
2020-03-19,"Virgin Islands",78,3,0,0,0,0,0
2020-03-20,"Virgin Islands",78,6,0,3,0,0,0
2020-03-21,"Virgin Islands",78,6,0,0,0,0,0
2020-03-22,"Virgin Islands",78,17,0,11,0,0,0
2020-03-23,"Virgin Islands",78,17,0,0,0,0,0
2020-03-24,"Virgin Islands",78,17,0,0,0,0,0
2020-03-25,"Virgin Islands",78,17,0,0,0,0,0
2020-03-26,"Virgin Islands",78,17,0,0,0,0,0
2020-03-27,"Virgin Islands",78,19,0,2,0,0,0
2020-03-28,"Virgin Islands",78,19,0,0,0,0,0
2020-03-29,"Virgin Islands",78,23,0,4,0,0,0
2020-03-30,"Virgin Islands",78,30,0,7,0,0,0
2020-03-31,"Virgin Islands",78,30,0,0,0,0,0
2020-04-01,"Virgin Islands",78,30,0,0,0,0,0
2020-04-02,"Virgin Islands",78,37,0,7,0,0,0
2020-04-03,"Virgin Islands",78,38,0,1,0,0,0
2020-04-04,"Virgin Islands",78,42,0,4,0,0,0
2020-04-05,"Virgin Islands",78,42,0,0,0,0,0
2020-04-06,"Virgin Islands",78,44,1,2,1,0,0
2020-04-07,"Virgin Islands",78,45,1,1,0,0,0
2020-04-08,"Virgin Islands",78,46,1,1,0,0,0
2020-04-09,"Virgin Islands",78,50,1,4,0,0,0
2020-04-10,"Virgin Islands",78,51,1,1,0,0,0
2020-04-11,"Virgin Islands",78,51,1,0,0,0,0
2020-04-12,"Virgin Islands",78,51,1,0,0,0,0
2020-04-13,"Virgin Islands",78,51,1,0,0,0,0
2020-04-14,"Virgin Islands",78,51,1,0,0,0,0
2020-04-15,"Virgin Islands",78,51,1,0,0,0,0
2020-04-16,"Virgin Islands",78,51,2,0,1,0,0
2020-04-17,"Virgin Islands",78,53,3,2,1,0,0
2020-04-18,"Virgin Islands",78,53,3,0,0,0,0
2020-04-19,"Virgin Islands",78,53,3,0,0,0,0
2020-04-20,"Virgin Islands",78,54,3,1,0,0,0
2020-04-21,"Virgin Islands",78,54,3,0,0,0,0
2020-04-22,"Virgin Islands",78,54,3,0,0,0,0
2020-04-23,"Virgin Islands",78,54,3,0,0,0,0
2020-04-24,"Virgin Islands",78,55,3,1,0,0,0
2020-04-25,"Virgin Islands",78,57,4,2,1,0,0
2020-04-26,"Virgin Islands",78,59,4,2,0,0,0
2020-04-27,"Virgin Islands",78,59,4,0,0,0,0
2020-04-28,"Virgin Islands",78,62,4,3,0,0,0
2020-04-29,"Virgin Islands",78,66,4,4,0,0,0
2020-04-30,"Virgin Islands",78,66,4,0,0,0,0
2020-05-01,"Virgin Islands",78,66,4,0,0,0,0
2020-05-02,"Virgin Islands",78,66,4,0,0,0,0
2020-05-03,"Virgin Islands",78,66,4,0,0,0,0
2020-05-04,"Virgin Islands",78,66,4,0,0,0,0
2020-05-05,"Virgin Islands",78,66,4,0,0,0,0
2020-05-06,"Virgin Islands",78,66,4,0,0,0,0
2020-05-07,"Virgin Islands",78,68,4,2,0,0,0
2020-05-08,"Virgin Islands",78,69,4,1,0,0,0
2020-05-09,"Virgin Islands",78,69,4,0,0,0,0
2020-05-10,"Virgin Islands",78,69,5,0,1,0,0
2020-05-11,"Virgin Islands",78,69,6,0,1,0,0
2020-05-12,"Virgin Islands",78,69,6,0,0,0,0
2020-05-13,"Virgin Islands",78,69,6,0,0,0,0
2020-05-14,"Virgin Islands",78,69,6,0,0,0,0
2020-05-15,"Virgin Islands",78,69,6,0,0,0,0
2020-05-16,"Virgin Islands",78,69,6,0,0,0,0
2020-05-17,"Virgin Islands",78,69,6,0,0,0,0
2020-05-18,"Virgin Islands",78,69,6,0,0,0,0
2020-05-19,"Virgin Islands",78,69,6,0,0,0,0
2020-05-20,"Virgin Islands",78,69,6,0,0,0,0
2020-05-21,"Virgin Islands",78,69,6,0,0,0,0
2020-05-22,"Virgin Islands",78,69,6,0,0,0,0
2020-05-23,"Virgin Islands",78,69,6,0,0,0,0
2020-05-24,"Virgin Islands",78,69,6,0,0,0,0
2020-05-25,"Virgin Islands",78,69,6,0,0,0,0
2020-05-26,"Virgin Islands",78,69,6,0,0,0,0
2020-05-27,"Virgin Islands",78,69,6,0,0,0,0
2020-05-28,"Virgin Islands",78,69,6,0,0,0,0
2020-05-29,"Virgin Islands",78,69,6,0,0,0,0
2020-05-30,"Virgin Islands",78,70,6,1,0,0,0
2020-05-31,"Virgin Islands",78,70,6,0,0,0,0
2020-06-01,"Virgin Islands",78,70,6,0,0,0,0
2020-06-02,"Virgin Islands",78,70,6,0,0,0,0
2020-06-03,"Virgin Islands",78,71,6,1,0,0,0
2020-06-04,"Virgin Islands",78,71,6,0,0,0,0
2020-06-05,"Virgin Islands",78,71,6,0,0,0,0
2020-06-06,"Virgin Islands",78,71,6,0,0,0,0
2020-06-07,"Virgin Islands",78,71,6,0,0,0,0
2020-06-08,"Virgin Islands",78,71,6,0,0,0,0
2020-06-09,"Virgin Islands",78,72,6,1,0,0,0
2020-06-10,"Virgin Islands",78,72,6,0,0,0,0
2020-06-11,"Virgin Islands",78,72,6,0,0,0,0
2020-06-12,"Virgin Islands",78,72,6,0,0,0,0
2020-06-13,"Virgin Islands",78,72,6,0,0,0,0
2020-06-14,"Virgin Islands",78,73,6,1,0,0,0
2020-06-15,"Virgin Islands",78,73,6,0,0,0,0
